"source_folder","source_file","100%","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","Average Content Size","Average Response Time","Failure Count","Failures/s","Max Response Time","Median Response Time","Min Response Time","Name","Request Count","Requests/s","Type"
"write-heavy_large_10_run3","write-heavy_large_10_run3_stats.csv","4600","4100","4100","4300","4300","4600","4600","4600","4600","4600","4600","65.0","3986.348659999203","0","0.0","4611.014199996134","3900","3515.580699997372","POST /auth/signup [setup]","10","0.052471879281710584","POST"
"write-heavy_large_10_run3","write-heavy_large_10_run3_stats.csv","4000","2800","3000","3000","3100","3200","3200","3300","4000","4000","4000","1129.0","2865.0616426476677","0","0.0","3977.2932000050787","2800","2329.458299995167","POST /user/[email]/description","68","0.35680877911563197","POST"
"write-heavy_large_10_run3","write-heavy_large_10_run3_stats.csv","8500","6300","6500","6600","6600","6800","7100","8000","8100","8500","8500","1126.0613496932515","6307.425353987295","0","0.0","8499.479199992493","6300","4119.664500001818","POST /user/[email]/profile-photo","163","0.8552916322918825","POST"
"write-heavy_large_10_run3","write-heavy_large_10_run3_stats.csv","11000","5900","6300","6400","6500","6700","7300","8500","10000","11000","11000","1081.424836601307","4543.928541830243","0","0.0","10847.494900008314","5900","698.2204999949317","Aggregated","306","1.6056395060203439",""
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","15000","13000","13000","14000","14000","15000","15000","15000","15000","15000","15000","65.0","12458.625291663338","0","0.0","14737.832399987383","13000","7088.87359999062","DELETE /user/[email] [cleanup]","12","0.06170468190159526","DELETE"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","1200","900","940","970","1000","1000","1100","1200","1200","1200","1200","1508.6909090909091","927.6031018176582","0","0.0","1197.6553999993484","900","761.4597999927355","GET /user/[email]","55","0.2828131253823116","GET"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","1400","1200","1200","1200","1200","1300","1400","1400","1400","1400","1400","56.0","1161.7113371429566","0","0.0","1369.5288000017172","1200","916.9604000053369","POST /auth/login","35","0.17997198887965285","POST"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","6900","5400","6000","6200","6200","6400","6900","6900","6900","6900","6900","65.0","5557.945746666519","0","0.0","6862.886400005664","5400","4514.549900006386","POST /auth/signup [setup]","15","0.07713085237699407","POST"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","5200","3500","3800","4000","4100","4500","4900","5000","5200","5200","5200","1129.0","3585.0208714293244","0","0.0","5162.081800008309","3400","2523.73770000122","POST /user/[email]/description","84","0.4319327733111668","POST"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","11000","8100","8500","8700","8900","9500","9800","10000","11000","11000","11000","1126.0753768844222","7883.836783417313","0","0.0","10537.520199999562","8100","4193.476499989629","POST /user/[email]/profile-photo","199","1.0232693082014548","POST"
"write-heavy_large_15_run1","write-heavy_large_15_run1_stats.csv","15000","6100","7600","8200","8500","9200","9800","12000","14000","15000","15000","1014.045","5486.440075500095","0","0.0","14737.832399987383","6000","761.4597999927355","Aggregated","400","2.056822730053175",""
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","15000","13000","14000","14000","14000","15000","15000","15000","15000","15000","15000","65.0","12630.76475714375","0","0.0","14699.4418999966","13000","10220.101700004307","DELETE /user/[email] [cleanup]","7","0.03600108463830361","DELETE"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","1200","910","950","980","1000","1100","1100","1100","1200","1200","1200","1760.9310344827586","931.3634775861484","0","0.0","1192.861300005461","910","749.1460999881383","GET /user/[email]","58","0.2982947012888013","GET"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","1400","1100","1200","1200","1200","1200","1200","1400","1400","1400","1400","56.0","1119.3179399997462","0","0.0","1425.5400999973062","1100","986.4528000034625","POST /auth/login","25","0.12857530227965575","POST"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","7300","5800","6100","6300","6700","6900","7300","7300","7300","7300","7300","65.0","5750.155219999336","0","0.0","7265.041200007545","5800","4022.5795000005746","POST /auth/signup [setup]","15","0.07714518136779344","POST"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","4900","3600","4000","4200","4300","4500","4700","4800","4900","4900","4900","1129.0","3659.5717683682165","0","0.0","4850.236100013717","3600","2493.301299997256","POST /user/[email]/description","98","0.5040151849362505","POST"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","11000","8000","8400","8700","8800","9300","9600","10000","10000","11000","11000","1126.0765306122448","7926.121834184136","0","0.0","10516.72050000343","8000","4216.473499996937","POST /user/[email]/profile-photo","196","1.008030369872501","POST"
"write-heavy_large_15_run2","write-heavy_large_15_run2_stats.csv","15000","5900","7600","8100","8400","9100","9500","10000","13000","15000","15000","1093.5263157894738","5435.658207017949","0","0.0","14699.4418999966","5900","749.1460999881383","Aggregated","399","2.0520618243833058",""
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","14000","12000","12000","12000","12000","14000","14000","14000","14000","14000","14000","65.0","11255.281600000066","0","0.0","14008.357699989574","11000","8076.778100003139","DELETE /user/[email] [cleanup]","6","0.03097026388994391","DELETE"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","1200","920","950","970","990","1000","1100","1100","1200","1200","1200","1664.0701754385964","928.0615736852428","0","0.0","1201.7594999924768","920","758.2947000046261","GET /user/[email]","57","0.2942175069544672","GET"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","1500","1100","1100","1200","1200","1200","1400","1500","1500","1500","1500","56.0","1121.914145451614","0","0.0","1470.8881999977166","1100","962.0469999936176","POST /auth/login","33","0.17033645139469153","POST"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","7200","5400","6000","6200","6600","6700","7200","7200","7200","7200","7200","65.0","5640.45080000069","0","0.0","7154.214399997727","5400","4765.477199995075","POST /auth/signup [setup]","15","0.07742565972485978","POST"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","5000","3600","3900","4100","4200","4500","4600","4900","5000","5000","5000","1129.0","3654.408237500816","0","0.0","4998.592999996617","3500","2831.2242000101833","POST /user/[email]/description","88","0.4542305370525107","POST"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","11000","7800","8300","8600","8900","9400","9700","10000","10000","11000","11000","1126.0753768844222","7845.230267839097","0","0.0","10547.828099995968","7800","4295.242099993629","POST /user/[email]/profile-photo","199","1.027180419016473","POST"
"write-heavy_large_15_run3","write-heavy_large_15_run3_stats.csv","14000","6200","7500","7900","8100","9000","9500","10000","11000","14000","14000","1059.0603015075376","5338.818784673434","0","0.0","14008.357699989574","6100","758.2947000046261","Aggregated","398","2.054360838032946",""
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","17000","16000","17000","17000","17000","17000","17000","17000","17000","17000","17000","65.0","15585.682200001818","0","0.0","17276.77009999752","15000","13692.345500006923","DELETE /user/[email] [cleanup]","14","0.07106178124020333","DELETE"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","1600","1100","1100","1200","1200","1300","1400","1500","1600","1600","1600","1491.2307692307693","1081.4554815375373","0","0.0","1570.4656000016257","1100","807.764600001974","GET /user/[email]","65","0.32992969861522975","GET"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","1400","1200","1200","1300","1300","1400","1400","1400","1400","1400","1400","56.0","1187.9486300007557","0","0.0","1446.1825000034878","1100","962.3979000025429","POST /auth/login","20","0.10151683034314761","POST"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","9200","7400","7600","7900","8000","8800","9200","9200","9200","9200","9200","65.0","7226.297995002096","0","0.0","9196.31759999902","7200","5486.252700007753","POST /auth/signup [setup]","20","0.10151683034314761","POST"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","6800","5000","5200","5500","5700","6200","6400","6600","6800","6800","6800","1129.0","4961.776732291128","0","0.0","6760.0600000005215","5000","3002.754000001005","POST /user/[email]/description","96","0.4872807856471086","POST"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","13000","11000","11000","12000","12000","12000","12000","12000","13000","13000","13000","1126.0947867298578","10334.227715165869","0","0.0","12716.795399988769","11000","4295.478899992304","POST /user/[email]/profile-photo","211","1.0710025601202073","POST"
"write-heavy_large_20_run1","write-heavy_large_20_run1_stats.csv","17000","7600","10000","11000","11000","12000","12000","15000","17000","17000","17000","1047.5352112676057","7308.9946098590835","0","0.0","17276.77009999752","7600","807.764600001974","Aggregated","426","2.162308486309044",""
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","20000","17000","18000","19000","19000","20000","20000","20000","20000","20000","20000","65.0","17617.974268422633","0","0.0","19906.31600000779","17000","13438.589000026695","DELETE /user/[email] [cleanup]","19","0.09517714555031812","DELETE"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","1500","1000","1100","1100","1100","1200","1300","1300","1500","1500","1500","1748.875","1041.2285921856892","0","0.0","1548.5688999906415","1000","790.7436999958009","GET /user/[email]","64","0.32059670080107155","GET"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","1500","1200","1300","1300","1300","1400","1500","1500","1500","1500","1500","56.0","1210.699573682321","0","0.0","1471.404199997778","1200","976.425200002268","POST /auth/login","19","0.09517714555031812","POST"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","9800","7000","7800","8000","8300","8700","9800","9800","9800","9800","9800","65.0","7247.497109998949","0","0.0","9750.849200005177","6900","5792.526800010819","POST /auth/signup [setup]","20","0.10018646900033486","POST"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","6700","5100","5300","5700","5800","6100","6400","6700","6700","6700","6700","1129.0","5004.063557142937","0","0.0","6709.0606999991","5100","2977.0438999985345","POST /user/[email]/description","91","0.4558484339515236","POST"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","12000","11000","11000","11000","11000","12000","12000","12000","12000","12000","12000","1126.093896713615","10261.507465257888","0","0.0","12492.454099992756","11000","4688.584899995476","POST /user/[email]/profile-photo","213","1.0669858948535662","POST"
"write-heavy_large_20_run2","write-heavy_large_20_run2_stats.csv","20000","8500","10000","11000","11000","12000","12000","17000","19000","20000","20000","1075.4084507042253","7536.160208684965","0","0.0","19906.31600000779","8500","790.7436999958009","Aggregated","426","2.1339717897071324",""
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","19000","16000","16000","18000","18000","18000","19000","19000","19000","19000","19000","65.0","15949.2040052673","0","0.0","18715.840300021227","16000","10490.330099972198","DELETE /user/[email] [cleanup]","19","0.09574230932348658","DELETE"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","1600","1000","1100","1100","1100","1200","1400","1600","1600","1600","1600","1707.2916666666667","1054.2321437490803","0","0.0","1592.312499997206","1000","781.6488999815192","GET /user/[email]","48","0.24187530776459767","GET"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","2000","1200","1300","1400","1400","1500","1800","2000","2000","2000","2000","56.0","1281.1399931068017","0","0.0","1999.6752000006381","1200","1036.5971999999601","POST /auth/login","29","0.1461329984411111","POST"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","9100","7600","7800","8000","8100","8500","9100","9100","9100","9100","9100","65.0","7325.997024997196","0","0.0","9096.604199992726","7600","5315.208000014536","POST /auth/signup [setup]","20","0.10078137823524903","POST"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","6800","4800","5200","5300","5500","5900","6200","6700","6800","6800","6800","1129.0","4721.207171766197","0","0.0","6756.262100010645","4800","3008.321799978148","POST /user/[email]/description","85","0.4283208574998084","POST"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","13000","11000","11000","11000","12000","12000","12000","13000","13000","13000","13000","1126.0913242009133","10398.413046575326","0","0.0","12973.2684000046","11000","4512.607400014531","POST /user/[email]/profile-photo","219","1.103556091675977","POST"
"write-heavy_large_20_run3","write-heavy_large_20_run3_stats.csv","19000","8800","11000","11000","11000","12000","13000","16000","18000","19000","19000","1020.6857142857143","7656.824014524281","0","0.0","18715.840300021227","8700","781.6488999815192","Aggregated","420","2.1164089429402297",""
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","5300","5300","5300","5300","5300","5300","5300","5300","5300","5300","5300","65.0","5291.909299994586","0","0.0","5334.348799995496","5249.469799993676","5249.469799993676","DELETE /user/[email] [cleanup]","2","0.01080650463564739","DELETE"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","860","800","800","810","810","850","860","860","860","860","860","1632.8","792.4713266673886","0","0.0","855.3520999994362","800","716.115200004424","GET /user/[email]","15","0.08104878476735543","GET"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","1100","970","970","1100","1100","1100","1100","1100","1100","1100","1100","56.0","985.3427142827838","0","0.0","1085.5910999962362","970","930.3286999929696","POST /auth/login","7","0.037822766224765866","POST"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","3300","3100","3200","3200","3300","3300","3300","3300","3300","3300","3300","65.0","3099.046000003","0","0.0","3292.8994000103557","3100","2820.4882999998517","POST /auth/signup [setup]","5","0.027016261589118476","POST"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","2900","2700","2700","2800","2800","2900","2900","2900","2900","2900","2900","1129.0","2691.2348759983433","0","0.0","2920.6984999909764","2700","2405.7413000118686","POST /user/[email]/description","25","0.13508130794559237","POST"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","7300","5900","6000","6100","6200","6300","6500","6600","7300","7300","7300","1126.0520833333333","5902.353463541355","0","0.0","7323.552400004701","5900","4070.1885000016773","POST /user/[email]/profile-photo","96","0.5187122225110747","POST"
"write-heavy_large_5_run1","write-heavy_large_5_run1_stats.csv","7300","5800","5900","6000","6100","6300","6400","6500","6600","7300","7300","1077.7666666666667","4525.135479332821","0","0.0","7323.552400004701","5800","716.115200004424","Aggregated","150","0.8104878476735543",""
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","5000","5000","5000","5000","5000","5000","5000","5000","5000","5000","5000","65.0","4978.5114000114845","0","0.0","4978.5114000114845","4978.5114000114845","4978.5114000114845","DELETE /user/[email] [cleanup]","1","0.005413378692627249","DELETE"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","940","790","870","880","910","940","940","940","940","940","940","1831.0","832.1946333324174","0","0.0","942.196399992099","790","756.4224999950966","GET /user/[email]","18","0.09744081646729048","GET"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","1100","970","990","1000","1000","1000","1100","1100","1100","1100","1100","56.0","974.6947157882938","0","0.0","1058.7464999989606","970","900.0035999924876","POST /auth/login","19","0.10285419515991774","POST"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","3200","3100","3200","3200","3200","3200","3200","3200","3200","3200","3200","65.0","3061.4409799978603","0","0.0","3243.877100001555","3100","2848.336199996993","POST /auth/signup [setup]","5","0.027066893463136246","POST"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","3000","2700","2700","2700","2800","2800","2800","3000","3000","3000","3000","1129.0","2656.1310625006627","0","0.0","3003.6553999962052","2700","2349.728300003335","POST /user/[email]/description","32","0.17322811816407196","POST"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","6500","6000","6100","6100","6200","6300","6300","6500","6500","6500","6500","1126.0568181818182","5915.979069318465","0","0.0","6524.243400010164","6000","3933.4084000001894","POST /user/[email]/profile-photo","88","0.47637732495119794","POST"
"write-heavy_large_5_run2","write-heavy_large_5_run2_stats.csv","6500","5600","5900","6000","6100","6200","6300","6300","6500","6500","6500","1040.6932515337423","4045.3176159509694","0","0.0","6524.243400010164","5600","756.4224999950966","Aggregated","163","0.8823807268982417",""
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","5500","5500","5500","5500","5500","5500","5500","5500","5500","5500","5500","65.0","5481.595000004745","0","0.0","5481.595000004745","5481.595000004745","5481.595000004745","DELETE /user/[email] [cleanup]","1","0.005398741248180964","DELETE"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","860","790","800","800","820","840","860","860","860","860","860","1667.8823529411766","788.3362176482265","0","0.0","858.7525000039022","790","713.2888000051025","GET /user/[email]","17","0.0917786012190764","GET"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","1100","950","950","1100","1100","1100","1100","1100","1100","1100","1100","56.0","984.0142499997455","0","0.0","1098.326499995892","950","944.3982999946456","POST /auth/login","4","0.021594964992723856","POST"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","3300","3100","3200","3200","3300","3300","3300","3300","3300","3300","3300","65.0","3087.3623799998313","0","0.0","3321.2639999983367","3100","2810.393199993996","POST /auth/signup [setup]","5","0.02699370624090482","POST"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","2800","2700","2700","2700","2700","2800","2800","2800","2800","2800","2800","1129.0","2654.4444999992807","0","0.0","2814.1391999961343","2700","2276.0836999950698","POST /user/[email]/description","27","0.14576601370088604","POST"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","6500","5900","6000","6000","6100","6300","6400","6500","6500","6500","6500","1126.0526315789473","5868.598745262103","0","0.0","6533.735600009095","5900","3996.36050000845","POST /user/[email]/profile-photo","95","0.5128804185771916","POST"
"write-heavy_large_5_run3","write-heavy_large_5_run3_stats.csv","6500","5800","5900","6000","6000","6200","6400","6500","6500","6500","6500","1116.9530201342282","4479.483636912101","0","0.0","6533.735600009095","5800","713.2888000051025","Aggregated","149","0.8044124459789637",""
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","7500","7100","7300","7400","7400","7500","7500","7500","7500","7500","7500","65.0","6958.845675000703","0","0.0","7452.643099997658","7000","6187.548900008551","DELETE /user/[email] [cleanup]","8","0.042736541655676676","DELETE"
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","1300","820","850","870","890","920","980","1000","1300","1300","1300","996.1311475409836","843.650785246177","0","0.0","1261.8973000062397","820","736.3553999894066","GET /user/[email]","61","0.32586613012453464","GET"
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","1200","1000","1000","1000","1100","1100","1100","1200","1200","1200","1200","56.0","1009.8036482768607","0","0.0","1166.3312000018777","1000","934.2105000105221","POST /auth/login","29","0.15491996350182793","POST"
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","3500","3100","3100","3300","3300","3500","3500","3500","3500","3500","3500","65.0","3067.1481299970765","0","0.0","3515.7846999936737","3100","2688.55929998972","POST /auth/signup [setup]","10","0.05342067706959584","POST"
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","4000","2800","2900","3000","3000","3200","3300","3700","3900","4000","4000","1129.0","2861.4999064975873","0","0.0","4031.8266999966","2800","2284.293600008823","POST /user/[email]/description","354","1.8910919682636929","POST"
"write-heavy_small_10_run1","write-heavy_small_10_run1_stats.csv","7500","2800","2900","2900","3000","3200","3500","4000","7000","7500","7500","1002.6493506493506","2554.242894589109","0","0.0","7452.643099997658","2800","736.3553999894066","Aggregated","462","2.468035280615328",""
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","7500","7100","7200","7400","7400","7500","7500","7500","7500","7500","7500","65.0","7026.360728570061","0","0.0","7458.673799992539","7100","6356.989899999462","DELETE /user/[email] [cleanup]","7","0.037398960797976416","DELETE"
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","980","820","840","870","870","890","930","980","980","980","980","1021.4166666666666","817.2472333335463","0","0.0","977.7264000003925","820","730.4991999990307","GET /user/[email]","48","0.2564500169004097","GET"
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","1200","1000","1100","1100","1100","1100","1100","1200","1200","1200","1200","56.0","1022.5500035719181","0","0.0","1208.720299997367","1000","933.0250000057276","POST /auth/login","28","0.14959584319190566","POST"
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","3500","3200","3200","3300","3500","3500","3500","3500","3500","3500","3500","65.0","3083.856970000488","0","0.0","3476.6040000104113","3100","2686.5806999994675","POST /auth/signup [setup]","10","0.05342708685425202","POST"
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","3900","2900","3000","3000","3100","3300","3400","3600","3700","3900","3900","1129.0","2911.5509849161044","0","0.0","3933.0397000012454","2900","2375.3862000012305","POST /user/[email]/description","358","1.9126897093822224","POST"
"write-heavy_small_10_run2","write-heavy_small_10_run2_stats.csv","7500","2800","2900","3000","3000","3300","3500","3700","6900","7500","7500","1010.8270509977827","2639.0634472283477","0","0.0","7458.673799992539","2800","730.4991999990307","Aggregated","451","2.409561617126766",""
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","7600","7300","7300","7400","7600","7600","7600","7600","7600","7600","7600","65.0","7136.4856399959535","0","0.0","7607.770899994648","7100","6397.29079999961","DELETE /user/[email] [cleanup]","10","0.05338228250084414","DELETE"
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","1100","840","860","880","900","920","970","1000","1100","1100","1100","1005.6923076923077","838.8288153845889","0","0.0","1128.8034999888623","830","739.6921000035945","GET /user/[email]","52","0.27758786900438953","GET"
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","1200","1000","1100","1100","1100","1200","1200","1200","1200","1200","1200","56.0","1041.5023714283182","0","0.0","1209.0374000108568","1000","930.3800000052433","POST /auth/login","21","0.11210279325177269","POST"
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","3600","3100","3300","3400","3400","3600","3600","3600","3600","3600","3600","65.0","3137.2672999990755","0","0.0","3588.6338999989675","3100","2664.155699996627","POST /auth/signup [setup]","10","0.05338228250084414","POST"
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","4200","2800","2900","3000","3100","3300","3500","3600","3900","4200","4200","1129.0","2895.7746486113238","0","0.0","4203.528999991249","2800","2374.06080000801","POST /user/[email]/description","360","1.9217621700303888","POST"
"write-heavy_small_10_run3","write-heavy_small_10_run3_stats.csv","7600","2800","2900","3000","3100","3300","3600","6400","7300","7600","7600","1018.1280353200883","2672.642496909535","0","0.0","7607.770899994648","2800","739.6921000035945","Aggregated","453","2.4182173972882395",""
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","9600","9200","9200","9300","9300","9600","9600","9600","9600","9600","9600","65.0","9001.25085000036","0","0.0","9579.61480000813","8800","8312.344899997697","DELETE /user/[email] [cleanup]","6","0.03169158966864733","DELETE"
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","1200","900","930","970","990","1100","1100","1100","1200","1200","1200","1028.1066666666666","916.2559559989799","0","0.0","1215.1309000037145","900","737.6049000013154","GET /user/[email]","75","0.3961448708580916","GET"
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","1300","1100","1100","1100","1200","1200","1200","1300","1300","1300","1300","56.0","1103.5117702118982","0","0.0","1296.4676999981748","1100","976.6387999989092","POST /auth/login","47","0.2482507857377374","POST"
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","4200","3700","3900","4000","4100","4100","4200","4200","4200","4200","4200","65.0","3737.066186669593","0","0.0","4205.932600001688","3700","3393.9289999980247","POST /auth/signup [setup]","15","0.07922897417161832","POST"
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","5000","3200","3400","3600","3700","4000","4300","4500","4600","5000","5000","1129.0","3324.863753444729","0","0.0","4960.254100005841","3200","2412.159800005611","POST /user/[email]/description","479","2.530045241880345","POST"
"write-heavy_small_15_run1","write-heavy_small_15_run1_stats.csv","9600","3100","3300","3500","3700","4000","4200","4600","5000","9600","9600","999.8327974276527","2931.282131350408","0","0.0","9579.61480000813","3100","737.6049000013154","Aggregated","622","3.2853614623164398",""
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","9100","8800","8800","9100","9100","9100","9100","9100","9100","9100","9100","65.0","8593.818116666322","0","0.0","9091.860300002736","8500","7726.204200007487","DELETE /user/[email] [cleanup]","6","0.0317732408918728","DELETE"
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","1200","910","940","990","1000","1100","1100","1200","1200","1200","1200","1040.0","923.4429968767017","0","0.0","1241.2422000052175","910","750.2393000031589","GET /user/[email]","64","0.3389145695133099","GET"
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","1300","1100","1200","1200","1200","1300","1300","1300","1300","1300","1300","56.0","1122.8581655174414","0","0.0","1328.0498999956762","1100","967.684500006726","POST /auth/login","29","0.15357066431071853","POST"
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","4400","3600","3900","4000","4000","4100","4400","4400","4400","4400","4400","65.0","3753.966513334308","0","0.0","4448.565099999541","3600","3336.8891999998596","POST /auth/signup [setup]","15","0.079433102229682","POST"
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","5300","3400","3700","3800","4000","4300","4400","4900","5100","5300","5300","1129.0","3506.3180502103846","0","0.0","5332.503600002383","3400","2379.3667999998434","POST /user/[email]/description","476","2.5206771107552424","POST"
"write-heavy_small_15_run2","write-heavy_small_15_run2_stats.csv","9100","3300","3500","3800","3900","4200","4400","5100","7700","9100","9100","1028.7338983050847","3167.022096441136","0","0.0","9091.860300002736","3300","750.2393000031589","Aggregated","590","3.1243686877008257",""
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","11000","10000","10000","10000","10000","11000","11000","11000","11000","11000","11000","65.0","10087.480838464286","0","0.0","10619.383800003561","10000","9433.473099998082","DELETE /user/[email] [cleanup]","13","0.0682910332240152","DELETE"
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","1200","920","950","970","1000","1100","1100","1200","1200","1200","1200","1029.7471264367816","926.2740448272476","0","0.0","1237.4495999974897","920","735.203400006867","GET /user/[email]","87","0.45702460696071706","GET"
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","1300","1100","1100","1200","1200","1200","1300","1300","1300","1300","1300","56.0","1108.5001333336145","0","0.0","1326.3245999987703","1100","950.8385000081034","POST /auth/login","36","0.1891136304665036","POST"
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","4400","3900","3900","4200","4200","4300","4400","4400","4400","4400","4400","65.0","3833.892473334951","0","0.0","4367.096299989498","3900","3230.7987000094727","POST /auth/signup [setup]","15","0.07879734602770984","POST"
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","5200","3300","3500","3700","3800","4200","4600","4900","5000","5200","5200","1129.0","3393.8155035787577","0","0.0","5214.269799995236","3300","2385.5994999903487","POST /user/[email]/description","475","2.495249290877478","POST"
"write-heavy_small_15_run3","write-heavy_small_15_run3_stats.csv","11000","3200","3400","3600","3800","4200","4700","9400","10000","11000","11000","1005.908945686901","3069.009343290656","0","0.0","10619.383800003561","3100","735.203400006867","Aggregated","626","3.288475907556424",""
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","13000","13000","13000","13000","13000","13000","13000","13000","13000","13000","13000","65.0","12060.114326314713","0","0.0","13450.764799999888","13000","7818.664500009618","DELETE /user/[email] [cleanup]","19","0.09834202289988772","DELETE"
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","1400","1000","1100","1200","1200","1200","1300","1400","1400","1400","1400","1019.0117647058823","1051.1809823531246","0","0.0","1396.874600002775","1000","781.5523999888683","GET /user/[email]","85","0.43995115507844507","GET"
"write-heavy_small_20_run1","write-heavy_small_20_run1_stats.csv","1700","1200","1300","1300","1300","1400","1400","1700","1700","1700","1700","56.0","1228.0941720930778","0","0.0","1682.375599993975","1200","1010.7185000088066","POST /auth/login","43","0.2225635255102722","POST"
